"id_cotiza","fecha","tipo_cambio","feccre","usucre","fecultmod","usuultmod"
"771","2020-04-21","66.0895","2020-04-21 15:19:27","2",,
"772","2020-04-22","66.225","2020-04-22 16:17:12","2",,
"773","2020-04-23","66.3167","2020-04-23 15:06:13","2",,
"774","2020-04-24","66.425","2020-04-27 15:13:21","3",,
"775","2020-04-27","66.625","2020-04-27 15:13:42","3",,
"776","2020-04-28","66.635","2020-04-29 14:14:25","3",,
"777","2020-04-29","66.745","2020-04-29 15:01:37","3",,
"778","2020-04-30","66.835","2020-05-05 13:03:45","2",,
"779","2020-05-04","66.925","2020-05-05 13:04:14","2",,
"780","2020-05-05","67.005","2020-05-05 15:24:09","2",,
"781","2020-05-06","67.095","2020-05-08 14:55:17","2",,
"782","2020-05-07","67.185","2020-05-08 14:55:36","2",,
"783","2020-05-08","67.275","2020-05-11 15:12:10","2",,
"784","2020-05-11","67.365","2020-05-11 15:12:28","2",,
"785","2020-05-12","67.455","2020-05-12 15:06:10","2",,
"786","2020-05-13","67.545","2020-05-13 15:05:52","2",,
"787","2020-05-14","67.635","2020-05-14 15:46:58","2",,
"788","2020-05-15","67.725","2020-05-15 15:16:36","2",,
"789","2020-05-18","67.815","2020-05-18 16:29:14","2",,
"790","2020-05-19","67.905","2020-05-20 15:03:28","2",,
"791","2020-05-20","67.995","2020-05-20 15:03:54","2",,
"792","2020-05-21","68.085","2020-05-21 15:18:33","2",,
"793","2020-05-22","68.175","2020-05-28 17:19:29","2",,
"794","2020-05-26","68.265","2020-05-28 17:19:55","2",,
"795","2020-05-27","68.355","2020-05-28 17:20:18","2",,
"796","2020-05-28","68.445","2020-05-28 17:20:40","2",,
"797","2020-05-29","68.535","2020-05-29 18:17:36","2",,
"798","2020-06-01","68.625","2020-06-03 15:03:47","2",,
"799","2020-06-02","68.715","2020-06-03 15:04:19","2",,
"800","2020-06-03","68.805","2020-06-05 14:07:22","3",,
"801","2020-06-04","68.895","2020-06-05 14:07:46","3",,
"802","2020-06-05","68.985","2020-06-08 16:44:50","2",,
"803","2020-06-08","69.075","2020-06-08 16:45:10","2",,
"804","2020-06-09","69.165","2020-06-09 15:03:31","2",,
"805","2020-06-10","69.225","2020-06-10 15:12:39","2",,
"806","2020-06-11","69.315","2020-06-17 13:58:14","2",,
"807","2020-06-12","69.375","2020-06-17 13:58:39","2",,
"808","2020-06-16","69.615","2020-06-17 13:59:07","2",,
"809","2020-06-17","69.675","2020-06-18 14:15:37","2",,
"810","2020-06-18","69.735","2020-06-19 13:20:53","2",,
"811","2020-06-19","69.795","2020-06-22 15:15:12","2",,
"812","2020-06-22","69.975","2020-06-22 15:15:48","2",,
"813","2020-06-23","70.035","2020-06-25 14:58:34","2",,
"814","2020-06-24","70.095","2020-06-25 14:59:02","2",,
"815","2020-06-25","70.155","2020-06-25 15:02:59","2",,
"816","2020-06-26","70.215","2020-06-26 15:12:35","2",,
"817","2020-06-29","70.395","2020-06-30 16:17:32","2",,
"818","2020-06-30","70.455","2020-06-30 16:17:50","2",,
"819","2020-07-01","70.515","2020-07-01 15:13:57","2",,
"820","2020-07-02","70.575","2020-07-02 16:21:51","2",,
"821","2020-07-03","70.635","2020-07-06 14:40:23","2",,
"822","2020-07-06","70.815","2020-07-07 17:48:21","2",,
"823","2020-07-07","70.875","2020-07-07 17:48:46","2",,
"824","2020-07-08","70.935","2020-07-08 15:26:21","2",,
"825","2020-07-13","71.2333","2020-07-13 16:17:11","2",,
"826","2020-07-17","71.48","2020-07-15 16:18:32","2","2020-07-17 15:26:34",""
"827","2020-07-14","71.3","2020-07-15 16:19:01","2",,
"828","2020-07-15","71.36","2020-07-15 16:19:12","2",,
"829","2020-07-16","71.42","2020-07-16 16:10:35","2",,
"830","2020-07-20","71.66","2020-07-20 15:13:17","2",,
"831","2020-07-21","71.72","2020-07-22 16:25:44","2",,
"832","2020-07-22","71.78","2020-07-22 16:26:10","2",,
"833","2020-07-23","71.84","2020-07-23 15:09:28","2",,
"834","2020-07-24","71.9","2020-07-24 16:45:25","2",,
"835","2020-07-27","72.08","2020-07-27 15:21:28","2",,
"836","2020-07-28","72.14","2020-07-29 16:30:45","2",,
"837","2020-07-29","72.2","2020-07-29 16:30:55","2",,
"838","2020-07-30","72.26","2020-07-31 13:35:52","2",,
"839","2020-07-31","72.32","2020-07-31 13:43:20","2",,
"840","2020-08-04","72.57","2020-08-04 17:06:43","2",,
"841","2020-08-03","72.52","2020-08-04 17:06:58","2",,
"842","2020-08-05","72.62","2020-08-06 14:12:54","2",,
"843","2020-08-06","72.71","2020-08-06 14:13:10","2",,
"844","2020-08-07","72.77","2020-08-07 14:56:03","2",,
"845","2020-08-10","72.95","2020-08-10 14:56:36","2",,
"846","2020-08-11","73","2020-08-11 17:09:28","2",,
"847","2020-08-12","73.05","2020-08-12 15:23:27","2",,
"848","2020-08-13","73.11","2020-08-13 14:54:06","2",,
"849","2020-08-14","73.16","2020-08-14 15:22:24","2",,
"850","2020-08-18","73.4","2020-08-18 15:15:31","2",,
"851","2020-08-19","73.48","2020-08-19 15:05:39","2",,
"852","2020-08-20","73.53","2020-08-20 16:22:54","2",,
"853","2020-08-21","73.58","2020-08-21 14:56:08","2",,
"854","2020-08-24","73.73","2020-08-24 15:09:56","2",,
"855","2020-08-25","73.81","2020-08-25 16:16:56","2",,
"856","2020-08-26","73.86","2020-08-26 16:14:26","2",,
"857","2020-08-27","73.94","2020-08-27 15:09:59","2",,
"858","2020-08-28","74","2020-08-28 16:34:20","2",,
"859","2020-08-31","74.18","2020-08-31 15:52:48","2",,
"860","2020-09-01","74.25","2020-09-01 16:11:12","2",,
"861","2020-09-02","74.32","2020-09-02 15:20:42","2",,
"862","2020-09-03","74.38","2020-09-03 16:09:41","2",,
"863","2020-09-04","74.44","2020-09-04 16:28:33","2",,
"864","2020-09-07","74.65","2020-09-07 15:17:42","2",,
"865","2020-09-08","74.71","2020-09-08 16:23:29","2",,
"866","2020-09-09","74.77","2020-09-10 11:27:18","2",,
"867","2020-09-10","74.84","2020-09-10 14:42:08","2",,
"868","2020-09-11","74.91","2020-09-11 15:14:31","2",,
"869","2020-09-14","75.12","2020-09-14 15:07:10","3",,
"870","2020-09-15","75.19","2020-09-15 14:56:13","3",,
"871","2020-09-16","75.25","2020-09-16 14:10:10","3",,
"872","2020-09-17","75.32","2020-09-18 19:17:06","2",,
"873","2020-09-18","75.38","2020-09-18 19:17:19","2",,
"874","2020-09-21","75.59","2020-09-22 15:05:04","3",,
"875","2020-09-22","75.65","2020-09-22 15:05:24","3",,
"876","2020-09-23","75.72","2020-09-23 16:20:23","3",,
"877","2020-09-25","75.85","2020-09-25 15:03:36","3",,
"878","2020-09-24","75.78","2020-09-25 15:04:16","3",,
"879","2020-09-28","76.06","2020-09-29 15:00:01","3",,
"880","2020-09-29","76.12","2020-09-29 15:00:11","3",,
"881","2020-09-30","76.18","2020-09-30 14:46:11","3",,
"882","2020-10-01","76.25","2020-10-01 16:03:25","3",,
"883","2020-10-05","77.01","2020-10-05 15:11:26","3",,
"884","2020-10-02","76.95","2020-10-05 15:11:46","3",,
"885","2020-10-06","77.08","2020-10-07 10:10:44","3",,
"886","2020-10-07","77.11","2020-10-08 10:15:41","3",,
"887","2020-10-08","77.11","2020-10-13 16:57:54","3",,
"888","2020-10-09","77.15","2020-10-13 16:58:19","3",,
"889","2020-10-13","77.43","2020-10-13 16:58:44","3",,
"890","2020-10-14","77.48","2020-10-16 15:01:20","3",,
"891","2020-10-15","77.47","2020-10-16 15:01:43","3",,
"892","2020-10-16","77.52","2020-10-16 17:28:19","3",,
"893","2020-10-19","77.58","2020-10-19 16:01:12","3",,
"894","2020-10-20","77.68","2020-10-20 15:16:04","3",,
"895","2020-10-21","77.75","2020-10-21 15:52:59","3",,
"896","2020-10-22","78.08","2020-10-22 17:15:59","3",,
"897","2020-10-23","78.13","2020-10-23 15:18:28","3",,
"898","2020-10-26","78.26","2020-10-26 15:10:10","3",,
"899","2020-10-27","78.3","2020-10-27 15:58:08","3",,
"900","2020-10-28","78.31","2020-10-28 16:18:06","3",,
"901","2020-10-29","78.3","2020-10-29 16:08:13","3",,
"902","2020-10-30","78.69","2020-11-03 15:14:48","3","2020-11-05 11:34:17","1"
"903","2020-11-02","78.69","2020-11-09 17:16:11","3",,
"904","2020-11-03","78.93","2020-11-09 17:16:48","3",,
"905","2020-11-04","79.03","2020-11-09 17:17:24","3",,
"906","2020-11-05","79.1","2020-11-09 17:17:50","3",,
"907","2020-11-09","79.35","2020-11-09 17:18:26","3",,
"908","2020-11-10","79.43","2020-11-11 15:14:44","3",,
"909","2020-11-11","79.49","2020-11-11 15:15:23","3",,
"910","2020-11-12","79.56","2020-11-12 15:16:56","3",,
"911","2020-11-13","79.75","2020-11-16 15:13:56","3",,
"912","2020-11-16","79.97","2020-11-16 15:19:40","3",,
"913","2020-11-17","80.04","2020-11-17 15:49:50","3",,
"914","2020-11-18","80.15","2020-11-18 15:20:00","3",,
"915","2020-11-19","80.28","2020-11-20 13:39:53","3",,
"916","2020-11-20","80.35","2020-11-24 16:44:09","3",,
"917","2020-11-24","80.7","2020-11-24 16:44:38","3",,
"918","2020-11-25","80.79","2020-11-25 15:18:01","3",,
"919","2020-11-26","80.89","2020-11-26 16:34:23","3",,
"920","2020-11-27","81.07","2020-11-27 17:47:51","3",,
"921","2020-11-30","81.31","2020-12-01 16:25:01","3",,
"922","2020-12-01","81.43","2020-12-01 16:25:12","3",,
"923","2020-12-02","81.49","2020-12-03 14:15:18","2",,
"924","2020-12-03","81.56","2020-12-03 15:41:34","3",,
"925","2020-12-04","81.65","2020-12-04 15:22:44","3",,
"926","2020-12-09","82.04","2020-12-09 15:13:17","3",,
"927","2020-12-10","82.13","2020-12-10 16:14:51","3",,
"928","2020-12-14","82.45","2020-12-14 15:48:58","3",,
"929","2020-12-16","86.62","2020-12-16 17:25:01","3",,
"930","2020-12-17","82.71","2020-12-17 15:20:50","3",,
"931","2020-12-18","82.84","2020-12-18 16:08:29","3",,
"932","2020-12-21","83.15","2020-12-21 17:32:28","3",,
"933","2020-12-22","83.25","2020-12-22 15:07:59","3",,
"934","2020-12-23","83.36","2020-12-23 16:34:56","3",,
"935","2020-12-28","83.9","2020-12-29 15:19:18","3",,
"936","2020-12-29","84.02","2020-12-29 15:19:55","3",,
"937","2021-01-04","84.7","2021-01-04 16:33:48","3",,
"938","2020-12-30","84.15","2021-01-04 16:34:51","3",,
"939","2021-01-05","84.81","2021-01-05 17:32:26","3",,
"940","2021-01-06","84.91","2021-01-06 16:37:44","3",,
"941","2021-01-07","85","2021-01-07 15:35:21","3",,
"942","2021-01-08","85.12","2021-01-08 15:39:20","3",,
"943","2021-01-11","85.37","2021-01-11 16:05:39","3",,
"944","2021-01-12","85.47","2021-01-12 15:15:00","3",,
"945","2021-01-13","85.55","2021-01-13 16:01:56","3",,
"946","2021-01-14","85.64","2021-01-14 16:46:50","3",,
"947","2021-01-15","85.74","2021-01-15 15:11:14","3",,
"948","2021-01-18","86.08","2021-01-18 15:14:02","3",,
"949","2021-01-19","86.21","2021-01-19 16:18:26","3",,
"950","2021-01-20","86.35","2021-01-20 15:09:40","3",,
"951","2021-01-21","86.43","2021-01-21 15:13:07","3",,
"952","2021-01-22","86.57","2021-01-22 16:24:46","3",,
"953","2021-01-27","87.11","2021-01-27 15:22:58","3",,
"954","2021-01-25","86.9","2021-01-27 15:25:24","3",,
"955","2021-01-26","87.02","2021-01-27 15:25:45","3",,
"956","2021-01-28","87.2","2021-01-28 16:01:39","3",,
"957","2021-01-29","87.33","2021-02-01 16:09:21","3",,
"958","2021-02-01","87.6","2021-02-01 16:09:48","3",,
"959","2021-02-02","87.7","2021-02-02 15:15:07","3",,
"960","2021-02-03","87.8","2021-02-03 19:03:09","3",,
"961","2021-02-04","87.91","2021-02-04 15:20:50","3",,
"962","2021-02-05","88","2021-02-05 16:12:17","3",,
"963","2021-02-08","88.17","2021-02-08 15:57:17","3",,
"964","2021-02-09","88.26","2021-02-09 15:20:37","3",,
"965","2021-02-12","88.54","2021-02-12 15:18:22","3",,
"966","2021-02-17","88.94","2021-02-17 15:57:11","3",,
"967","2021-02-18","89.06","2021-02-18 15:10:36","3",,
"968","2021-02-19","89.14","2021-02-19 16:09:12","3",,
"969","2021-02-22","89.43","2021-02-23 16:45:28","3",,
"970","2021-02-23","89.53","2021-02-23 16:45:36","3",,
"971","2021-02-24","89.68","2021-02-24 16:12:52","3",,
"972","2021-02-25","89.75","2021-02-25 16:47:10","3",,
"973","2021-02-26","89.82","2021-02-26 16:49:56","3",,
"974","2021-03-01","90.09","2021-03-01 15:12:57","3",,
"975","2021-03-02","90.15","2021-03-02 15:13:08","3",,
"976","2021-03-03","90.23","2021-03-03 16:11:59","3",,
"977","2021-03-04","90.29","2021-03-04 15:56:11","3",,
"978","2021-03-05","90.37","2021-03-05 15:11:16","3",,
"979","2021-03-08","90.57","2021-03-11 15:15:07","3",,
"980","2021-03-09","90.66","2021-03-11 15:15:43","3",,
"981","2021-03-10","90.72","2021-03-11 15:16:17","3",,
"982","2021-03-11","90.78","2021-03-11 15:16:26","3",,
"983","2021-03-12","90.85","2021-03-12 15:50:16","3",,
"984","2021-03-15","91.06","2021-03-15 15:41:54","3",,
"985","2021-03-16","91.13","2021-03-16 16:12:45","3",,
"986","2021-03-18","91.3","2021-03-18 15:35:39","3",,
"987","2021-03-17","91.2","2021-03-18 15:36:28","3",,
"988","2021-03-19","91.36","2021-03-19 15:08:16","3",,
"989","2021-03-22","91.57","2021-03-22 16:30:24","3",,
"990","2021-03-25","91.77","2021-03-25 15:52:25","3",,
"991","2021-03-26","91.84","2021-03-26 17:05:33","3",,
"992","2021-03-29","91.91","2021-03-29 16:08:33","3",,
"993","2021-03-30","91.96","2021-03-30 16:21:31","3",,
"994","2021-03-31","92","2021-03-31 16:56:35","3",,
"995","2021-04-05","92.24","2021-04-05 17:55:32","3",,
"996","2021-04-06","92.28","2021-04-06 15:05:49","3",,
"997","2021-04-07","92.33","2021-04-07 15:09:44","3",,
"998","2021-04-08","92.38","2021-04-08 15:17:24","3",,
"999","2021-04-09","92.44","2021-04-09 17:06:52","3",,
"1000","2021-04-12","92.58","2021-04-12 15:13:49","3",,
"1001","2021-04-13","92.62","2021-04-13 15:10:49","3",,
"1002","2021-04-14","92.67","2021-04-14 15:14:05","3",,
"1003","2021-04-15","92.72","2021-04-15 15:53:37","3",,
"1004","2021-04-16","92.81","2021-04-16 17:05:54","3",,
"1005","2021-04-19","92.92","2021-04-19 16:14:08","3",,
"1006","2021-04-20","92.97","2021-04-20 16:23:13","3",,
"1007","2021-04-21","93.03","2021-04-21 15:18:45","3",,
"1008","2021-04-23","93.12","2021-04-23 15:17:58","3",,
"1009","2021-04-26","93.27","2021-04-28 15:30:24","3",,
"1010","2021-04-27","93.33","2021-04-28 15:30:52","3",,
"1011","2021-04-28","93.44","2021-04-28 15:31:21","3",,
"1012","2021-04-30","93.56","2021-04-30 17:46:05","3",,
"1013","2021-05-04","93.71","2021-05-04 16:12:32","3",,
"1014","2021-05-05","93.75","2021-05-05 19:25:55","3",,
"1015","2021-05-06","93.79","2021-05-06 16:12:49","3",,
"1016","2021-05-07","93.85","2021-05-07 17:33:48","3",,
"1017","2021-05-10","93.93","2021-05-10 15:58:50","3",,
"1018","2021-05-11","93.95","2021-05-11 19:08:49","3",,
"1019","2021-05-12","93.98","2021-05-12 15:59:48","3",,
"1020","2021-05-13","94.01","2021-05-13 16:18:09","3",,
"1021","2021-05-14","94.04","2021-05-14 15:07:44","3",,
"1022","2021-05-17","94.13","2021-05-17 15:06:03","3",,
"1023","2021-05-19","94.2","2021-05-19 15:16:45","3",,
"1024","2021-05-18","94.16","2021-05-19 15:18:10","3",,
"1025","2021-05-20","94.24","2021-05-20 15:04:08","3",,
"1026","2021-05-21","94.27","2021-05-21 15:08:51","3",,
"1027","2021-05-26","94.48","2021-05-26 16:04:53","3",,
"1028","2021-05-27","94.53","2021-05-27 15:46:10","3",,
"1029","2021-05-28","94.56","2021-05-28 17:13:24","3",,
"1030","2021-05-31","94.73","2021-06-01 16:43:39","3",,
"1031","2021-06-01","94.73","2021-06-01 16:44:12","3",,
"1032","2021-06-02","94.77","2021-06-02 16:50:16","3",,
"1033","2021-06-03","94.81","2021-06-04 16:31:43","3",,
"1034","2021-06-04","94.86","2021-06-04 16:31:53","3",,
"1035","2021-06-07","94.98","2021-06-07 17:31:51","3",,
"1036","2021-06-09","95.05","2021-06-09 15:55:51","3",,
"1037","2021-06-10","95.11","2021-06-10 16:09:27","3",,
"1038","2021-06-11","95.13","2021-06-11 16:03:52","3",,
"1039","2021-06-14","95.25","2021-06-15 14:53:23","3",,
"1040","2021-06-15","95.3","2021-06-15 15:10:54","3",,
"1041","2021-06-16","95.31","2021-06-16 16:19:18","3",,
"1042","2021-06-17","95.37","2021-06-18 16:25:00","3",,
"1043","2021-06-18","95.37","2021-06-18 16:25:26","3",,
"1044","2021-06-22","95.49","2021-06-22 16:17:26","3",,
"1045","2021-06-23","95.53","2021-06-23 16:00:43","3",,
"1046","2021-06-24","95.55","2021-06-24 16:24:04","3",,
"1047","2021-06-25","95.6","2021-06-28 17:52:36","3",,
"1048","2021-06-28","95.69","2021-06-28 17:53:02","3",,
"1049","2021-06-29","95.71","2021-06-29 16:09:48","3",,
"1050","2021-07-01","95.76","2021-07-01 17:25:51","3",,
"1051","2021-07-02","95.79","2021-07-02 15:06:41","3",,
"1052","2021-07-05","95.97","2021-07-06 15:01:01","3",,
"1053","2021-07-06","95.91","2021-07-06 15:04:39","3",,
"1054","2021-07-08","95.97","2021-07-06 16:26:36","3",,
"1055","2021-07-08","95.99","2021-07-08 16:57:46","3",,
"1056","2021-07-12","96.09","2021-07-12 17:17:26","3",,
"1057","2021-07-13","96.12","2021-07-13 15:28:34","3",,
"1058","2021-07-14","96.16","2021-07-14 17:00:47","3",,
"1059","2021-07-15","96.18","2021-07-15 16:41:55","3",,
"1060","2021-07-16","96.22","2021-07-16 15:51:31","3",,
"1061","2021-07-19","96.31","2021-07-19 18:53:06","3",,
"1062","2021-07-21","96.36","2021-07-21 17:18:35","3",,
"1063","2021-07-22","96.41","2021-07-22 16:27:11","3",,
"1064","2021-07-23","96.42","2021-07-23 16:50:37","3",,
"1065","2021-07-26","96.54","2021-07-27 17:15:27","3",,
"1066","2021-07-27","96.57","2021-07-27 17:15:35","3",,
"1067","2021-07-28","96.61","2021-07-28 15:54:45","3",,
"1068","2021-07-29","96.64","2021-07-29 16:18:06","3",,
"1069","2021-08-02","96.79","2021-08-02 16:49:40","3",,
"1070","2021-08-03","96.81","2021-08-03 15:09:26","3",,
"1071","2021-08-05","96.89","2021-08-05 16:08:29","3",,
"1072","2021-08-06","96.9","2021-08-06 15:08:08","3",,
"1073","2021-08-09","97","2021-08-10 15:20:00","3",,
"1074","2021-08-10","97.03","2021-08-10 15:20:23","3",,
"1075","2021-08-11","97.04","2021-08-17 16:01:34","3",,
"1076","2021-08-12","97.07","2021-08-17 16:02:00","3",,
"1077","2021-08-13","97.11","2021-08-17 16:02:41","3",,
"1078","2021-08-17","97.25","2021-08-17 16:03:03","3",,
"1079","2021-08-18","97.25","2021-08-19 16:30:29","3",,
"1080","2021-08-19","97.28","2021-08-19 16:30:54","3",,
"1081","2021-08-20","97.31","2021-08-20 16:00:26","3",,
"1082","2021-08-23","97.4","2021-08-23 16:55:24","3",,
"1083","2021-08-24","97.45","2021-08-24 17:00:46","3",,
"1084","2021-08-25","97.48","2021-08-30 16:20:28","3",,
"1085","2021-08-26","97.53","2021-08-30 16:20:49","3",,
"1086","2021-08-30","97.71","2021-08-30 16:21:12","3",,
"1087","2021-08-31","97.74","2021-08-31 16:10:07","3",,
"1088","2021-09-01","97.78","2021-09-01 15:11:05","3",,
"1089","2021-09-02","97.83","2021-09-02 15:06:52","3",,
"1090","2021-09-03","97.86","2021-09-03 16:12:15","3",,
"1091","2021-09-06","97.95","2021-09-06 18:12:40","3",,
"1092","2021-09-07","97.99","2021-09-09 17:39:29","3",,
"1093","2021-09-08","98.01","2021-09-09 17:39:46","3",,
"1094","2021-09-09","98.05","2021-09-09 17:40:06","3",,
"1095","2021-09-10","98.09","2021-09-10 15:11:46","3",,
"1096","2021-09-13","98.19","2021-09-14 19:28:58","2",,
"1097","2021-09-14","98.21","2021-09-14 19:29:21","2",,
"1098","2021-09-15","98.25","2021-09-15 15:30:48","2",,
"1099","2021-09-16","98.3","2021-09-17 19:39:27","2",,
"1100","2021-09-17","98.36","2021-09-17 19:39:48","2",,
"1101","2021-09-20","98.46","2021-09-20 15:04:52","2",,
"1102","2021-09-21","98.47","2021-09-21 15:15:42","2",,
"1103","2021-09-22","98.49","2021-09-22 15:05:27","2",,
"1104","2021-09-23","98.54","2021-09-23 15:04:42","2",,
"1105","2021-09-24","98.56","2021-09-24 19:14:16","2",,
"1106","2021-09-27","98.63","2021-09-27 15:06:53","2",,
"1107","2021-09-28","98.66","2021-09-28 15:13:13","2",,
"1108","2021-09-29","98.72","2021-09-29 17:01:51","2",,
"1109","2021-09-30","98.74","2021-09-30 15:11:59","2",,
"1110","2021-10-01","98.79","2021-10-01 16:34:57","2",,
"1111","2021-10-04","98.86","2021-10-04 16:44:34","2",,
"1112","2021-10-06","98.92","2021-10-06 15:35:56","2",,
"1113","2021-10-07","98.94","2021-10-07 15:55:14","2",,
"1114","2021-10-14","99.16","2021-10-14 15:06:40","2",,
"1115","2021-10-12","98.09","2021-10-14 15:08:40","2",,
"1116","2021-10-13","99.12","2021-10-14 15:09:18","2",,
"1117","2021-10-15","99.18","2021-10-15 15:19:01","2",,
"1118","2021-10-18","99.27","2021-10-18 16:35:41","2",,
"1119","2021-10-19","99.31","2021-10-19 15:12:26","2",,
"1120","2021-10-20","99.35","2021-10-20 15:56:18","2",,
"1121","2021-10-21","99.37","2021-10-21 16:40:20","2",,
"1122","2021-10-22","99.39","2021-10-22 15:41:12","2",,
"1123","2021-10-25","99.48","2021-10-25 16:22:55","2",,
"1124","2021-10-26","99.56","2021-10-26 15:05:44","2",,
"1125","2021-10-27","99.65","2021-10-27 15:07:45","2",,
"1126","2021-11-01","99.81","2021-11-01 16:40:27","2",,
"1127","2021-10-28","99.69","2021-11-01 16:41:30","2",,
"1128","2021-10-29","99.72","2021-11-01 16:41:56","2",,
"1129","2021-11-02","99.86","2021-11-02 17:04:44","2",,
"1130","2021-11-03","99.91","2021-11-03 16:10:51","2",,
"1131","2021-11-04","99.96","2021-11-04 16:11:53","2",,
"1132","2021-11-05","99.94","2021-11-05 15:52:28","2",,
"1133","2021-11-08","100.08","2021-11-08 15:48:11","2",,
"1134","2021-11-09","100.11","2021-11-09 15:42:47","2",,
"1135","2021-11-10","100.15","2021-11-10 15:48:59","2",,
"1136","2021-11-11","100.17","2021-11-11 16:02:16","2",,
"1137","2021-11-12","100.22","2021-11-12 16:09:03","2",,
"1138","2021-11-15","100.27","2021-11-15 15:13:16","2",,
"1139","2021-11-16","100.29","2021-11-16 15:06:36","2",,
"1140","2021-11-17","100.35","2021-11-17 16:02:03","2",,
"1141","2021-11-18","100.41","2021-11-18 15:08:39","2",,
"1142","2021-11-19","100.46","2021-11-19 15:37:26","2",,
"1143","2021-11-23","100.57","2021-11-23 16:16:57","2",,
"1144","2021-11-24","100.62","2021-11-24 15:11:53","2",,
"1145","2021-11-25","100.68","2021-11-25 16:01:48","2",,
"1146","2021-11-26","100.8","2021-11-26 15:11:48","2",,
"1147","2021-11-30","100.96","2021-11-30 17:04:15","2",,
"1148","2021-12-01","101","2021-12-01 15:45:40","2",,
"1149","2021-12-03","101.16","2021-12-03 15:19:19","2",,
"1150","2021-12-06","101.28","2021-12-06 21:00:04","2",,
"1151","2021-12-07","101.42","2021-12-07 15:36:04","2",,
"1152","2021-12-09","101.54","2021-12-09 15:26:09","2",,
"1153","2021-12-10","101.55","2021-12-10 15:52:22","2",,
"1154","2021-12-13","101.7","2021-12-13 15:56:54","2",,
"1155","2021-12-14","101.78","2021-12-14 15:08:39","2",,
"1156","2021-12-15","101.82","2021-12-15 15:51:15","2",,
"1157","2021-12-17","101.98","2021-12-17 15:38:24","2",,
"1158","2021-12-20","102.13","2021-12-20 16:02:26","2",,
"1159","2021-12-21","102.24","2021-12-21 15:05:45","2",,
"1160","2021-12-23","102.3","2021-12-23 16:05:40","2",,
"1161","2021-12-27","102.54","2021-12-27 16:04:18","2",,
"1162","2021-12-28","102.62","2021-12-28 15:46:01","2",,
"1163","2021-12-29","102.68","2021-12-29 15:47:33","2",,
"1164","2021-12-30","102.72","2021-12-30 15:54:25","2",,
"1165","2022-01-03","103","2022-01-03 15:14:46","2",,
"1166","2022-01-04","103.09","2022-01-04 15:07:25","2",,
"1167","2022-01-05","103.14","2022-01-05 15:52:46","2",,
"1168","2022-01-06","103.24","2022-01-06 15:10:21","2",,
"1169","2022-01-07","103.28","2022-01-07 15:04:16","2",,
"1170","2022-01-10","103.51","2022-01-10 15:06:24","2",,
"1171","2022-01-11","103.56","2022-01-11 17:08:30","2",,
"1172","2022-01-12","103.68","2022-01-12 15:38:08","2",,
"1173","2022-01-13","103.77","2022-01-13 15:57:05","2",,
"1174","2022-01-14","103.84","2022-01-14 15:10:04","2",,
"1175","2022-01-17","104.1","2022-01-17 15:57:17","2",,
"1176","2022-01-18","104.17","2022-01-18 15:47:43","2",,
"1177","2022-01-19","104.24","2022-01-19 16:01:07","2",,
"1178","2022-01-20","104.31","2022-01-20 16:14:03","2",,
"1179","2022-01-21","104.34","2022-01-21 16:03:07","2",,
"1180","2022-01-24","104.53","2022-01-24 15:54:18","2",,
"1181","2022-01-25","104.62","2022-01-25 15:58:45","2",,
"1182","2022-01-26","104.7","2022-01-26 15:18:58","2",,
"1183","2022-01-27","104.77","2022-01-27 15:05:23","2",,
"1184","2022-01-28","104.84","2022-01-28 15:14:59","2",,
"1185","2022-01-31","105.02","2022-01-31 16:17:42","2",,
"1186","2022-02-01","105.12","2022-02-01 15:30:30","2",,
"1187","2022-02-02","105.2","2022-02-02 15:04:07","2",,
"1188","2022-02-03","105.31","2022-02-03 15:16:11","2",,
"1189","2022-02-04","105.41","2022-02-04 15:37:15","2",,
"1190","2022-02-07","105.68","2022-02-07 15:08:16","2",,
"1191","2022-02-08","105.82","2022-02-08 15:06:16","2",,
"1192","2022-02-09","105.89","2022-02-09 15:28:52","2",,
"1193","2022-02-10","106.01","2022-02-10 15:37:17","2",,
"1194","2022-02-11","106.15","2022-02-11 15:54:43","2",,
"1195","2022-02-14","106.36","2022-02-14 16:01:44","2",,
"1196","2022-02-15","106.47","2022-02-15 15:16:46","2",,
"1197","2022-02-16","106.58","2022-02-16 15:14:46","2",,
"1198","2022-02-17","106.67","2022-02-17 15:08:03","2",,
"1199","2022-02-18","106.78","2022-02-18 15:45:02","2",,
"1200","2022-02-21","107.04","2022-02-21 15:13:56","2",,
"1201","2022-02-22","107.19","2022-02-22 15:08:53","2",,
"1202","2022-02-23","107.28","2022-02-23 15:19:08","2",,
"1203","2022-02-24","107.38","2022-02-24 16:00:04","2",,
"1204","2022-02-25","107.45","2022-02-25 15:12:40","2",,
"1205","2022-03-02","107.93","2022-03-02 15:06:29","2",,
"1206","2022-03-03","108.03","2022-03-03 15:09:04","2",,
"1207","2022-03-04","108.13","2022-03-04 15:55:34","2",,
"1208","2022-03-07","108.44","2022-03-07 15:06:06","2",,
"1209","2022-03-08","108.56","2022-03-08 16:10:05","2",,
"1210","2022-03-09","108.68","2022-03-09 15:43:02","2",,
"1211","2022-03-10","108.77","2022-03-10 15:10:05","2",,
"1212","2022-03-11","108.88","2022-03-21 12:33:48","2",,
